beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,hidden_dims,train_window,num_hidden_layers,dropout
4.86934095299495,0.6781657446624461,0.8321822378714603,1.586474657742636,-0.06685740107281046,0.5245480813765763,0.21295040464675144,0.028153368360675904,0.616751269035533,0.7738853503184714,0.5747126436781609,64,60,1,0.5
6.862492856583479,0.6781657446624461,0.8318298425617419,1.6972614389107756,-0.09232730995726146,0.4901011850570128,0.19389192438960076,0.027423773881889428,0.615979381443299,0.7611464968152867,0.5708812260536399,128,60,1,0.5
4.8192092217453,0.6361514499216313,0.8485828053489337,2.0634745453824523,-0.14429648911370707,0.41123977383091687,0.19843760637351737,0.03412257913319798,0.6063408190224571,0.7072419106317411,0.5531135531135531,32,12,2,0.5
6.7831184734311725,0.6361514499216313,0.7735683209208655,2.584092948542201,-0.2977075062830459,0.2993577771098632,0.1203190467637871,0.0259096333598018,0.6062246278755075,0.6902927580893683,0.5494505494505495,64,12,2,0.5
9.590522774175014,0.6361514499216313,0.665603420102763,2.996265187843572,-0.4727279175777215,0.22214436252279834,0.08525937174340814,0.02128830729101565,0.6206896551724138,0.6656394453004623,0.5595238095238095,128,12,2,0.5
4.788781165120199,0.6724513096819876,0.7823983194947411,1.5473519014049761,-0.05910772968850142,0.5056369651818267,0.20889375539932975,0.02693601246739824,0.6159600997506235,0.771875,0.5749063670411985,32,36,2,0.5
6.753826373689423,0.6724513096819876,0.9316323620933388,1.863804450675356,-0.10131951892820434,0.4998552083915019,0.2390809125095189,0.03713333906723056,0.6201550387596899,0.75,0.5749063670411985,64,36,2,0.5
9.573289921418645,0.6724513096819876,0.8499436238639612,2.0403594720658167,-0.17288539064402753,0.4165656275280811,0.19530052162847278,0.033206939100337445,0.6219512195121951,0.7171875,0.5692883895131086,128,36,2,0.5
4.786583924739202,0.6781657446624461,0.8088789252897917,1.5091245509197746,-0.05145614059377168,0.5359921583654574,0.21566636448224066,0.02712228378731349,0.6164383561643836,0.7882165605095541,0.5775862068965517,32,60,2,0.5
6.7523249922996245,0.6781657446624461,0.8735477917873284,1.707881401368451,-0.08083364996922615,0.5114803586990249,0.20631450615719737,0.029363392324866178,0.6178756476683938,0.7595541401273885,0.5727969348659003,64,60,2,0.5
9.57696863865242,0.6781657446624461,0.836886311228437,1.8124755675994983,-0.11851188952989222,0.46173660279285117,0.17017778558058375,0.02570358987608285,0.6103896103896104,0.7484076433121019,0.5613026819923371,128,60,2,0.5
6.724407359106089,0.6361514499216313,0.89020292794336,1.9295389832376497,-0.10332707241263317,0.46135524375343445,0.2135644003670215,0.03434006966166176,0.6098191214470284,0.7272727272727273,0.5613553113553114,32,12,4,0.5
9.475829619061214,0.6361514499216313,0.8568038505876266,2.5004706606289293,-0.2609506875129144,0.34265703016572074,0.15423923820810656,0.03213922415476059,0.6082887700534759,0.7010785824345146,0.5540293040293041,64,12,4,0.5
13.424024228682208,0.6361514499216313,0.7743684127206754,2.9486962502056207,-0.44878368124215684,0.26261382896480995,0.1038393386858959,0.025515889050577722,0.6104078762306611,0.6687211093990755,0.5494505494505495,128,12,4,0.5
6.712233057279681,0.6724513096819876,0.7844827654121185,1.420848682082581,-0.03661820947153771,0.5521226681663794,0.2219391155638602,0.026278491654290373,0.6090133982947625,0.78125,0.5683520599250936,32,36,4,0.5
